Instance,Terminal,Layer,X location,Y location,Voltage
TAP_TAPCELL_ROW_31_236,VDD,Metal1,46.4800,137.8700,4.999956
TAP_TAPCELL_ROW_30_235,VDD,Metal1,183.6800,136.5300,4.999963
TAP_TAPCELL_ROW_30_234,VDD,Metal1,144.4800,136.5300,4.999960
TAP_TAPCELL_ROW_30_233,VDD,Metal1,105.2800,136.5300,4.999959
TAP_TAPCELL_ROW_30_232,VDD,Metal1,66.0800,136.5300,4.999957
TAP_TAPCELL_ROW_30_231,VDD,Metal1,26.8800,136.5300,4.999956
TAP_TAPCELL_ROW_29_230,VDD,Metal1,164.0800,130.0300,4.999985
TAP_TAPCELL_ROW_29_229,VDD,Metal1,124.8800,130.0300,4.999983
TAP_TAPCELL_ROW_29_228,VDD,Metal1,85.6800,130.0300,4.999982
TAP_TAPCELL_ROW_29_227,VDD,Metal1,46.4800,130.0300,4.999981
TAP_TAPCELL_ROW_28_226,VDD,Metal1,183.6800,128.6900,4.999986
TAP_TAPCELL_ROW_28_225,VDD,Metal1,144.4800,128.6900,4.999984
TAP_TAPCELL_ROW_28_224,VDD,Metal1,105.2800,128.6900,4.999982
TAP_TAPCELL_ROW_28_223,VDD,Metal1,66.0800,128.6900,4.999981
TAP_TAPCELL_ROW_28_222,VDD,Metal1,26.8800,128.6900,4.999981
TAP_TAPCELL_ROW_27_221,VDD,Metal1,164.0800,122.1900,4.999947
TAP_TAPCELL_ROW_27_220,VDD,Metal1,124.8800,122.1900,4.999941
TAP_TAPCELL_ROW_27_219,VDD,Metal1,85.6800,122.1900,4.999938
TAP_TAPCELL_ROW_27_218,VDD,Metal1,46.4800,122.1900,4.999940
TAP_TAPCELL_ROW_26_217,VDD,Metal1,183.6800,120.8500,4.999949
TAP_TAPCELL_ROW_26_216,VDD,Metal1,144.4800,120.8500,4.999945
TAP_TAPCELL_ROW_26_215,VDD,Metal1,105.2800,120.8500,4.999938
TAP_TAPCELL_ROW_26_214,VDD,Metal1,66.0800,120.8500,4.999939
TAP_TAPCELL_ROW_26_213,VDD,Metal1,26.8800,120.8500,4.999940
TAP_TAPCELL_ROW_25_212,VDD,Metal1,164.0800,114.3500,4.999958
TAP_TAPCELL_ROW_25_211,VDD,Metal1,124.8800,114.3500,4.999955
TAP_TAPCELL_ROW_25_210,VDD,Metal1,85.6800,114.3500,4.999954
TAP_TAPCELL_ROW_25_209,VDD,Metal1,46.4800,114.3500,4.999949
TAP_TAPCELL_ROW_24_208,VDD,Metal1,183.6800,113.0100,4.999961
TAP_TAPCELL_ROW_24_207,VDD,Metal1,144.4800,113.0100,4.999956
TAP_TAPCELL_ROW_24_206,VDD,Metal1,105.2800,113.0100,4.999955
TAP_TAPCELL_ROW_24_205,VDD,Metal1,66.0800,113.0100,4.999951
TAP_TAPCELL_ROW_24_204,VDD,Metal1,26.8800,113.0100,4.999950
TAP_TAPCELL_ROW_23_203,VDD,Metal1,164.0800,106.5100,4.999944
TAP_TAPCELL_ROW_23_202,VDD,Metal1,124.8800,106.5100,4.999933
TAP_TAPCELL_ROW_23_201,VDD,Metal1,85.6800,106.5100,4.999901
TAP_TAPCELL_ROW_23_200,VDD,Metal1,46.4800,106.5100,4.999909
TAP_TAPCELL_ROW_22_199,VDD,Metal1,183.6800,105.1700,4.999944
TAP_TAPCELL_ROW_22_198,VDD,Metal1,144.4800,105.1700,4.999936
TAP_TAPCELL_ROW_22_197,VDD,Metal1,105.2800,105.1700,4.999906
TAP_TAPCELL_ROW_22_196,VDD,Metal1,66.0800,105.1700,4.999902
TAP_TAPCELL_ROW_22_195,VDD,Metal1,26.8800,105.1700,4.999914
TAP_TAPCELL_ROW_21_194,VDD,Metal1,164.0800,98.6700,4.999970
TAP_TAPCELL_ROW_21_193,VDD,Metal1,124.8800,98.6700,4.999968
TAP_TAPCELL_ROW_21_192,VDD,Metal1,85.6800,98.6700,4.999965
TAP_TAPCELL_ROW_21_191,VDD,Metal1,46.4800,98.6700,4.999969
TAP_TAPCELL_ROW_20_190,VDD,Metal1,183.6800,97.3300,4.999972
TAP_TAPCELL_ROW_20_189,VDD,Metal1,144.4800,97.3300,4.999970
TAP_TAPCELL_ROW_20_188,VDD,Metal1,105.2800,97.3300,4.999966
TAP_TAPCELL_ROW_20_187,VDD,Metal1,66.0800,97.3300,4.999968
TAP_TAPCELL_ROW_20_186,VDD,Metal1,26.8800,97.3300,4.999970
TAP_TAPCELL_ROW_19_185,VDD,Metal1,164.0800,90.8300,4.999969
TAP_TAPCELL_ROW_19_184,VDD,Metal1,124.8800,90.8300,4.999968
TAP_TAPCELL_ROW_19_183,VDD,Metal1,85.6800,90.8300,4.999966
TAP_TAPCELL_ROW_19_182,VDD,Metal1,46.4800,90.8300,4.999971
TAP_TAPCELL_ROW_18_181,VDD,Metal1,183.6800,89.4900,4.999970
TAP_TAPCELL_ROW_18_180,VDD,Metal1,144.4800,89.4900,4.999968
TAP_TAPCELL_ROW_18_179,VDD,Metal1,105.2800,89.4900,4.999967
TAP_TAPCELL_ROW_18_178,VDD,Metal1,66.0800,89.4900,4.999963
TAP_TAPCELL_ROW_18_177,VDD,Metal1,26.8800,89.4900,4.999971
TAP_TAPCELL_ROW_17_176,VDD,Metal1,164.0800,82.9900,4.999968
TAP_TAPCELL_ROW_17_175,VDD,Metal1,124.8800,82.9900,4.999964
TAP_TAPCELL_ROW_17_174,VDD,Metal1,85.6800,82.9900,4.999958
TAP_TAPCELL_ROW_17_173,VDD,Metal1,46.4800,82.9900,4.999957
TAP_TAPCELL_ROW_16_172,VDD,Metal1,183.6800,81.6500,4.999970
TAP_TAPCELL_ROW_16_171,VDD,Metal1,144.4800,81.6500,4.999966
TAP_TAPCELL_ROW_16_170,VDD,Metal1,105.2800,81.6500,4.999959
TAP_TAPCELL_ROW_16_169,VDD,Metal1,66.0800,81.6500,4.999957
TAP_TAPCELL_ROW_16_168,VDD,Metal1,26.8800,81.6500,4.999958
TAP_TAPCELL_ROW_15_167,VDD,Metal1,164.0800,75.1500,4.999988
TAP_TAPCELL_ROW_15_166,VDD,Metal1,124.8800,75.1500,4.999987
TAP_TAPCELL_ROW_15_165,VDD,Metal1,85.6800,75.1500,4.999983
TAP_TAPCELL_ROW_15_164,VDD,Metal1,46.4800,75.1500,4.999984
TAP_TAPCELL_ROW_14_163,VDD,Metal1,183.6800,73.8100,4.999989
TAP_TAPCELL_ROW_14_162,VDD,Metal1,144.4800,73.8100,4.999987
TAP_TAPCELL_ROW_14_161,VDD,Metal1,105.2800,73.8100,4.999985
TAP_TAPCELL_ROW_14_160,VDD,Metal1,66.0800,73.8100,4.999983
TAP_TAPCELL_ROW_14_159,VDD,Metal1,26.8800,73.8100,4.999984
TAP_TAPCELL_ROW_13_158,VDD,Metal1,164.0800,67.3100,4.999939
TAP_TAPCELL_ROW_13_157,VDD,Metal1,124.8800,67.3100,4.999934
TAP_TAPCELL_ROW_13_156,VDD,Metal1,85.6800,67.3100,4.999933
TAP_TAPCELL_ROW_13_155,VDD,Metal1,46.4800,67.3100,4.999946
TAP_TAPCELL_ROW_12_154,VDD,Metal1,183.6800,65.9700,4.999942
TAP_TAPCELL_ROW_12_153,VDD,Metal1,144.4800,65.9700,4.999936
TAP_TAPCELL_ROW_12_152,VDD,Metal1,105.2800,65.9700,4.999933
TAP_TAPCELL_ROW_12_151,VDD,Metal1,66.0800,65.9700,4.999940
TAP_TAPCELL_ROW_12_150,VDD,Metal1,26.8800,65.9700,4.999952
TAP_TAPCELL_ROW_11_149,VDD,Metal1,164.0800,59.4700,4.999956
TAP_TAPCELL_ROW_11_148,VDD,Metal1,124.8800,59.4700,4.999951
TAP_TAPCELL_ROW_11_147,VDD,Metal1,85.6800,59.4700,4.999939
TAP_TAPCELL_ROW_11_146,VDD,Metal1,46.4800,59.4700,4.999939
TAP_TAPCELL_ROW_10_145,VDD,Metal1,183.6800,58.1300,4.999959
TAP_TAPCELL_ROW_10_144,VDD,Metal1,144.4800,58.1300,4.999954
TAP_TAPCELL_ROW_10_143,VDD,Metal1,105.2800,58.1300,4.999940
TAP_TAPCELL_ROW_10_142,VDD,Metal1,66.0800,58.1300,4.999938
TAP_TAPCELL_ROW_10_141,VDD,Metal1,26.8800,58.1300,4.999943
TAP_TAPCELL_ROW_9_140,VDD,Metal1,164.0800,51.6300,4.999972
TAP_TAPCELL_ROW_9_139,VDD,Metal1,124.8800,51.6300,4.999942
TAP_TAPCELL_ROW_9_138,VDD,Metal1,85.6800,51.6300,4.999907
TAP_TAPCELL_ROW_9_137,VDD,Metal1,46.4800,51.6300,4.999908
TAP_TAPCELL_ROW_8_136,VDD,Metal1,183.6800,50.2900,4.999976
TAP_TAPCELL_ROW_8_135,VDD,Metal1,144.4800,50.2900,4.999946
TAP_TAPCELL_ROW_8_134,VDD,Metal1,105.2800,50.2900,4.999912
TAP_TAPCELL_ROW_8_133,VDD,Metal1,66.0800,50.2900,4.999907
TAP_TAPCELL_ROW_8_132,VDD,Metal1,26.8800,50.2900,4.999922
TAP_TAPCELL_ROW_7_131,VDD,Metal1,164.0800,43.7900,4.999943
TAP_TAPCELL_ROW_7_130,VDD,Metal1,124.8800,43.7900,4.999938
TAP_TAPCELL_ROW_7_129,VDD,Metal1,85.6800,43.7900,4.999938
TAP_TAPCELL_ROW_7_128,VDD,Metal1,46.4800,43.7900,4.999939
TAP_TAPCELL_ROW_6_127,VDD,Metal1,183.6800,42.4500,4.999950
TAP_TAPCELL_ROW_6_126,VDD,Metal1,144.4800,42.4500,4.999940
TAP_TAPCELL_ROW_6_125,VDD,Metal1,105.2800,42.4500,4.999938
TAP_TAPCELL_ROW_6_124,VDD,Metal1,66.0800,42.4500,4.999938
TAP_TAPCELL_ROW_6_123,VDD,Metal1,26.8800,42.4500,4.999949
TAP_TAPCELL_ROW_5_122,VDD,Metal1,164.0800,35.9500,4.999980
TAP_TAPCELL_ROW_5_121,VDD,Metal1,124.8800,35.9500,4.999978
TAP_TAPCELL_ROW_5_120,VDD,Metal1,85.6800,35.9500,4.999975
TAP_TAPCELL_ROW_5_119,VDD,Metal1,46.4800,35.9500,4.999975
TAP_TAPCELL_ROW_4_118,VDD,Metal1,183.6800,34.6100,4.999981
TAP_TAPCELL_ROW_4_117,VDD,Metal1,144.4800,34.6100,4.999979
TAP_TAPCELL_ROW_4_116,VDD,Metal1,105.2800,34.6100,4.999974
TAP_TAPCELL_ROW_4_115,VDD,Metal1,66.0800,34.6100,4.999975
TAP_TAPCELL_ROW_4_114,VDD,Metal1,26.8800,34.6100,4.999976
TAP_TAPCELL_ROW_3_113,VDD,Metal1,164.0800,28.1100,4.999972
TAP_TAPCELL_ROW_3_112,VDD,Metal1,124.8800,28.1100,4.999955
TAP_TAPCELL_ROW_3_111,VDD,Metal1,85.6800,28.1100,4.999955
TAP_TAPCELL_ROW_3_110,VDD,Metal1,46.4800,28.1100,4.999963
TAP_TAPCELL_ROW_2_109,VDD,Metal1,183.6800,26.7700,4.999973
TAP_TAPCELL_ROW_2_108,VDD,Metal1,144.4800,26.7700,4.999955
TAP_TAPCELL_ROW_2_107,VDD,Metal1,105.2800,26.7700,4.999954
TAP_TAPCELL_ROW_2_106,VDD,Metal1,66.0800,26.7700,4.999955
TAP_TAPCELL_ROW_2_105,VDD,Metal1,26.8800,26.7700,4.999965
TAP_TAPCELL_ROW_1_104,VDD,Metal1,164.0800,20.2700,4.999982
TAP_TAPCELL_ROW_1_103,VDD,Metal1,124.8800,20.2700,4.999980
TAP_TAPCELL_ROW_1_102,VDD,Metal1,85.6800,20.2700,4.999975
TAP_TAPCELL_ROW_1_101,VDD,Metal1,46.4800,20.2700,4.999975
TAP_TAPCELL_ROW_0_100,VDD,Metal1,178.6400,18.9300,4.999982
TAP_TAPCELL_ROW_0_99,VDD,Metal1,159.6000,18.9300,4.999981
TAP_TAPCELL_ROW_0_98,VDD,Metal1,140.5600,18.9300,4.999980
TAP_TAPCELL_ROW_0_97,VDD,Metal1,121.5200,18.9300,4.999979
TAP_TAPCELL_ROW_0_96,VDD,Metal1,102.4800,18.9300,4.999977
TAP_TAPCELL_ROW_0_95,VDD,Metal1,83.4400,18.9300,4.999974
TAP_TAPCELL_ROW_0_94,VDD,Metal1,64.4000,18.9300,4.999974
TAP_TAPCELL_ROW_0_93,VDD,Metal1,45.3600,18.9300,4.999975
TAP_TAPCELL_ROW_0_92,VDD,Metal1,26.3200,18.9300,4.999976
PHY_EDGE_ROW_45_Left_91,VDD,Metal1,7.2730,192.7515,4.999998
PHY_EDGE_ROW_44_Left_90,VDD,Metal1,7.2730,191.4080,4.999998
PHY_EDGE_ROW_43_Left_89,VDD,Metal1,7.2730,184.9115,4.999979
PHY_EDGE_ROW_42_Left_88,VDD,Metal1,7.2730,183.5680,4.999979
PHY_EDGE_ROW_41_Left_87,VDD,Metal1,7.2730,177.0715,4.999982
PHY_EDGE_ROW_40_Left_86,VDD,Metal1,7.2730,175.7280,4.999982
PHY_EDGE_ROW_39_Left_85,VDD,Metal1,7.2730,169.2315,4.999987
PHY_EDGE_ROW_38_Left_84,VDD,Metal1,7.2730,167.8880,4.999987
PHY_EDGE_ROW_37_Left_83,VDD,Metal1,7.2730,161.3915,4.999985
PHY_EDGE_ROW_36_Left_82,VDD,Metal1,7.2730,160.0480,4.999985
PHY_EDGE_ROW_35_Left_81,VDD,Metal1,7.2730,153.5515,4.999960
PHY_EDGE_ROW_34_Left_80,VDD,Metal1,7.2730,152.2080,4.999960
PHY_EDGE_ROW_33_Left_79,VDD,Metal1,7.2730,145.7115,4.999964
PHY_EDGE_ROW_32_Left_78,VDD,Metal1,7.2730,144.3680,4.999964
PHY_EDGE_ROW_31_Left_77,VDD,Metal1,7.2730,137.8715,4.999956
PHY_EDGE_ROW_30_Left_76,VDD,Metal1,7.2730,136.5280,4.999956
PHY_EDGE_ROW_29_Left_75,VDD,Metal1,7.2730,130.0315,4.999983
PHY_EDGE_ROW_28_Left_74,VDD,Metal1,7.2730,128.6880,4.999983
PHY_EDGE_ROW_27_Left_73,VDD,Metal1,7.2730,122.1915,4.999942
PHY_EDGE_ROW_26_Left_72,VDD,Metal1,7.2730,120.8480,4.999942
PHY_EDGE_ROW_25_Left_71,VDD,Metal1,7.2730,114.3515,4.999964
PHY_EDGE_ROW_24_Left_70,VDD,Metal1,7.2730,113.0080,4.999964
PHY_EDGE_ROW_23_Left_69,VDD,Metal1,7.2730,106.5115,4.999917
PHY_EDGE_ROW_22_Left_68,VDD,Metal1,7.2730,105.1680,4.999917
PHY_EDGE_ROW_21_Left_67,VDD,Metal1,7.2730,98.6715,4.999970
PHY_EDGE_ROW_20_Left_66,VDD,Metal1,7.2730,97.3280,4.999970
PHY_EDGE_ROW_19_Left_65,VDD,Metal1,7.2730,90.8315,4.999971
PHY_EDGE_ROW_18_Left_64,VDD,Metal1,7.2730,89.4880,4.999971
PHY_EDGE_ROW_17_Left_63,VDD,Metal1,7.2730,82.9915,4.999959
PHY_EDGE_ROW_16_Left_62,VDD,Metal1,7.2730,81.6480,4.999959
PHY_EDGE_ROW_15_Left_61,VDD,Metal1,7.2730,75.1515,4.999984
PHY_EDGE_ROW_14_Left_60,VDD,Metal1,7.2730,73.8080,4.999984
PHY_EDGE_ROW_13_Left_59,VDD,Metal1,7.2730,67.3115,4.999953
PHY_EDGE_ROW_12_Left_58,VDD,Metal1,7.2730,65.9680,4.999953
PHY_EDGE_ROW_11_Left_57,VDD,Metal1,7.2730,59.4715,4.999943
PHY_EDGE_ROW_10_Left_56,VDD,Metal1,7.2730,58.1280,4.999943
PHY_EDGE_ROW_9_Left_55,VDD,Metal1,7.2730,51.6315,4.999924
PHY_EDGE_ROW_8_Left_54,VDD,Metal1,7.2730,50.2880,4.999924
PHY_EDGE_ROW_7_Left_53,VDD,Metal1,7.2730,43.7915,4.999950
PHY_EDGE_ROW_6_Left_52,VDD,Metal1,7.2730,42.4480,4.999950
PHY_EDGE_ROW_5_Left_51,VDD,Metal1,7.2730,35.9515,4.999976
PHY_EDGE_ROW_4_Left_50,VDD,Metal1,7.2730,34.6080,4.999976
PHY_EDGE_ROW_3_Left_49,VDD,Metal1,7.2730,28.1115,4.999972
PHY_EDGE_ROW_2_Left_48,VDD,Metal1,7.2730,26.7680,4.999972
PHY_EDGE_ROW_1_Left_47,VDD,Metal1,7.2730,20.2715,4.999976
PHY_EDGE_ROW_0_Left_46,VDD,Metal1,7.2730,18.9280,4.999976
PHY_EDGE_ROW_45_Right_45,VDD,Metal1,189.8465,192.7515,4.999999
PHY_EDGE_ROW_44_Right_44,VDD,Metal1,189.8465,191.4080,4.999999
PHY_EDGE_ROW_43_Right_43,VDD,Metal1,189.8465,184.9115,4.999986
PHY_EDGE_ROW_42_Right_42,VDD,Metal1,189.8465,183.5680,4.999986
PHY_EDGE_ROW_41_Right_41,VDD,Metal1,189.8465,177.0715,4.999989
PHY_EDGE_ROW_40_Right_40,VDD,Metal1,189.8465,175.7280,4.999989
PHY_EDGE_ROW_39_Right_39,VDD,Metal1,189.8465,169.2315,4.999988
PHY_EDGE_ROW_38_Right_38,VDD,Metal1,189.8465,167.8880,4.999988
PHY_EDGE_ROW_37_Right_37,VDD,Metal1,189.8465,161.3915,4.999989
PHY_EDGE_ROW_36_Right_36,VDD,Metal1,189.8465,160.0480,4.999989
PHY_EDGE_ROW_35_Right_35,VDD,Metal1,189.8465,153.5515,4.999984
PHY_EDGE_ROW_34_Right_34,VDD,Metal1,189.8465,152.2080,4.999984
PHY_EDGE_ROW_33_Right_33,VDD,Metal1,189.8465,145.7115,4.999956
PHY_EDGE_ROW_32_Right_32,VDD,Metal1,189.8465,144.3680,4.999956
PHY_EDGE_ROW_31_Right_31,VDD,Metal1,189.8465,137.8715,4.999963
PHY_EDGE_ROW_30_Right_30,VDD,Metal1,189.8465,136.5280,4.999963
PHY_EDGE_ROW_29_Right_29,VDD,Metal1,189.8465,130.0315,4.999986
PHY_EDGE_ROW_28_Right_28,VDD,Metal1,189.8465,128.6880,4.999986
PHY_EDGE_ROW_27_Right_27,VDD,Metal1,189.8465,122.1915,4.999949
PHY_EDGE_ROW_26_Right_26,VDD,Metal1,189.8465,120.8480,4.999949
PHY_EDGE_ROW_25_Right_25,VDD,Metal1,189.8465,114.3515,4.999961
PHY_EDGE_ROW_24_Right_24,VDD,Metal1,189.8465,113.0080,4.999961
PHY_EDGE_ROW_23_Right_23,VDD,Metal1,189.8465,106.5115,4.999944
PHY_EDGE_ROW_22_Right_22,VDD,Metal1,189.8465,105.1680,4.999944
PHY_EDGE_ROW_21_Right_21,VDD,Metal1,189.8465,98.6715,4.999972
PHY_EDGE_ROW_20_Right_20,VDD,Metal1,189.8465,97.3280,4.999972
PHY_EDGE_ROW_19_Right_19,VDD,Metal1,189.8465,90.8315,4.999970
PHY_EDGE_ROW_18_Right_18,VDD,Metal1,189.8465,89.4880,4.999970
PHY_EDGE_ROW_17_Right_17,VDD,Metal1,189.8465,82.9915,4.999970
PHY_EDGE_ROW_16_Right_16,VDD,Metal1,189.8465,81.6480,4.999970
PHY_EDGE_ROW_15_Right_15,VDD,Metal1,189.8465,75.1515,4.999989
PHY_EDGE_ROW_14_Right_14,VDD,Metal1,189.8465,73.8080,4.999989
PHY_EDGE_ROW_13_Right_13,VDD,Metal1,189.8465,67.3115,4.999942
PHY_EDGE_ROW_12_Right_12,VDD,Metal1,189.8465,65.9680,4.999942
PHY_EDGE_ROW_11_Right_11,VDD,Metal1,189.8465,59.4715,4.999959
PHY_EDGE_ROW_10_Right_10,VDD,Metal1,189.8465,58.1280,4.999959
PHY_EDGE_ROW_9_Right_9,VDD,Metal1,189.8465,51.6315,4.999976
PHY_EDGE_ROW_8_Right_8,VDD,Metal1,189.8465,50.2880,4.999976
PHY_EDGE_ROW_7_Right_7,VDD,Metal1,189.8465,43.7915,4.999950
PHY_EDGE_ROW_6_Right_6,VDD,Metal1,189.8465,42.4480,4.999950
PHY_EDGE_ROW_5_Right_5,VDD,Metal1,189.8465,35.9515,4.999981
PHY_EDGE_ROW_4_Right_4,VDD,Metal1,189.8465,34.6080,4.999981
PHY_EDGE_ROW_3_Right_3,VDD,Metal1,189.8465,28.1115,4.999973
PHY_EDGE_ROW_2_Right_2,VDD,Metal1,189.8465,26.7680,4.999973
PHY_EDGE_ROW_1_Right_1,VDD,Metal1,189.8465,20.2715,4.999982
PHY_EDGE_ROW_0_Right_0,VDD,Metal1,189.8465,18.9280,4.999982
_777_,VDD,Metal1,132.1565,136.5965,4.999960
_776_,VDD,Metal1,64.9565,145.6430,4.999950
_775_,VDD,Metal1,67.1965,129.9630,4.999981
_774_,VDD,Metal1,31.3565,137.8030,4.999956
_773_,VDD,Metal1,56.0030,153.4830,4.999943
_772_,VDD,Metal1,75.0430,153.4830,4.999943
_771_,VDD,Metal1,72.5490,137.7780,4.999957
_770_,VDD,Metal1,153.0465,160.1350,4.999989
_769_,VDD,Metal1,132.8865,175.8150,4.999985
_768_,VDD,Metal1,134.2330,184.8245,4.999984
_767_,VDD,Metal1,155.2865,175.8150,4.999987
_766_,VDD,Metal1,155.2865,184.8245,4.999985
_765_,VDD,Metal1,178.2465,184.8245,4.999986
_764_,VDD,Metal1,180.4865,153.4645,4.999984
_763_,VDD,Metal1,179.3665,169.1445,4.999988
_762_,VDD,Metal1,162.0065,136.6150,4.999960
_761_,VDD,Metal1,164.8065,120.9350,4.999947
_760_,VDD,Metal1,155.2865,43.7045,4.999943
_759_,VDD,Metal1,162.0065,26.8550,4.999972
_758_,VDD,Metal1,172.8730,20.1845,4.999982
_757_,VDD,Metal1,158.0865,58.2150,4.999956
_756_,VDD,Metal1,158.6465,66.0550,4.999939
_755_,VDD,Metal1,162.0065,81.7350,4.999968
_754_,VDD,Metal1,162.0065,97.4150,4.999970
_753_,VDD,Metal1,167.6065,105.2550,4.999944
_752_,VDD,Metal1,134.5665,160.1350,4.999988
_751_,VDD,Metal1,118.3265,160.1350,4.999986
_750_,VDD,Metal1,113.8465,144.4550,4.999950
_749_,VDD,Metal1,94.8065,136.6150,4.999958
_748_,VDD,Metal1,88.6465,128.7750,4.999982
_747_,VDD,Metal1,94.2465,137.7845,4.999958
_746_,VDD,Metal1,87.5265,160.1350,4.999985
_745_,VDD,Metal1,90.3265,175.8150,4.999983
_744_,VDD,Metal1,96.4865,183.6550,4.999978
_743_,VDD,Metal1,89.7665,191.4950,4.999998
_742_,VDD,Metal1,139.8330,145.6245,4.999952
_741_,VDD,Metal1,130.0865,144.4550,4.999952
_740_,VDD,Metal1,112.9530,137.7845,4.999959
_739_,VDD,Metal1,113.8465,120.9350,4.999938
_738_,VDD,Metal1,102.0865,114.2645,4.999955
_737_,VDD,Metal1,95.9265,113.0950,4.999955
_736_,VDD,Metal1,96.4865,152.2950,4.999981
_735_,VDD,Metal1,104.8865,161.3045,4.999986
_734_,VDD,Metal1,115.5265,175.8150,4.999984
_733_,VDD,Metal1,109.9265,184.8245,4.999978
_732_,VDD,Metal1,151.1965,137.8030,4.999960
_731_,VDD,Metal1,151.1965,114.2830,4.999956
_730_,VDD,Metal1,141.6765,35.8830,4.999979
_729_,VDD,Metal1,145.0365,28.0430,4.999955
_728_,VDD,Metal1,130.4765,26.8365,4.999955
_727_,VDD,Metal1,143.9165,51.5630,4.999946
_726_,VDD,Metal1,142.7965,67.2430,4.999936
_725_,VDD,Metal1,145.5965,82.9230,4.999966
_724_,VDD,Metal1,144.4765,90.7630,4.999968
_723_,VDD,Metal1,149.5165,98.6030,4.999970
_722_,VDD,Metal1,68.3230,184.8430,4.999977
_721_,VDD,Metal1,75.6030,183.6365,4.999977
_720_,VDD,Metal1,70.0030,169.1630,4.999985
_719_,VDD,Metal1,41.4365,183.6365,4.999977
_718_,VDD,Metal1,17.9165,184.8430,4.999979
_717_,VDD,Metal1,17.9165,177.0030,4.999982
_716_,VDD,Metal1,17.9165,153.4830,4.999960
_715_,VDD,Metal1,17.9165,145.6430,4.999964
_714_,VDD,Metal1,60.7890,82.8980,4.999957
_713_,VDD,Metal1,36.9565,82.9230,4.999957
_712_,VDD,Metal1,36.9565,106.4430,4.999912
_711_,VDD,Metal1,36.1490,122.0980,4.999940
_710_,VDD,Metal1,76.7165,120.9165,4.999939
_709_,VDD,Metal1,92.3965,89.5565,4.999966
_708_,VDD,Metal1,96.3165,35.8830,4.999974
_707_,VDD,Metal1,75.0430,43.7230,4.999938
_706_,VDD,Metal1,96.3165,51.5630,4.999906
_705_,VDD,Metal1,96.3165,59.4030,4.999939
_704_,VDD,Metal1,89.5965,73.8765,4.999983
_703_,VDD,Metal1,83.9965,66.0365,4.999933
_702_,VDD,Metal1,76.1565,106.4430,4.999901
_701_,VDD,Metal1,95.7565,97.3965,4.999965
_700_,VDD,Metal1,17.9165,106.4430,4.999917
_699_,VDD,Metal1,17.9165,82.9230,4.999959
_698_,VDD,Metal1,17.9165,28.0430,4.999972
_697_,VDD,Metal1,47.0365,34.6765,4.999975
_696_,VDD,Metal1,17.9165,35.8830,4.999976
_695_,VDD,Metal1,17.9165,51.5630,4.999924
_694_,VDD,Metal1,55.4365,26.8365,4.999963
_693_,VDD,Metal1,36.9565,43.7230,4.999947
_692_,VDD,Metal1,17.9165,114.2830,4.999964
_691_,VDD,Metal1,100.2365,28.0430,4.999954
_690_,VDD,Metal1,20.1565,98.6030,4.999970
_689_,VDD,Metal1,20.7165,75.0830,4.999984
_688_,VDD,Metal1,30.2365,20.2030,4.999976
_687_,VDD,Metal1,72.8030,20.2030,4.999974
_686_,VDD,Metal1,17.9165,43.7230,4.999950
_685_,VDD,Metal1,24.0765,59.4030,4.999943
_684_,VDD,Metal1,78.4030,26.8365,4.999955
_683_,VDD,Metal1,57.1165,43.7230,4.999938
_682_,VDD,Metal1,17.9165,129.9630,4.999983
_681_,VDD,Metal1,102.4765,20.2030,4.999977
_680_,VDD,Metal1,181.0465,98.5845,4.999972
_679_,VDD,Metal1,179.9265,137.7845,4.999963
_678_,VDD,Metal1,179.3665,129.9445,4.999986
_677_,VDD,Metal1,181.0465,114.2645,4.999961
_676_,VDD,Metal1,174.8865,42.5350,4.999950
_675_,VDD,Metal1,181.2730,35.8645,4.999981
_674_,VDD,Metal1,179.0330,51.5445,4.999976
_673_,VDD,Metal1,174.8865,66.0550,4.999942
_672_,VDD,Metal1,179.5930,75.0645,4.999989
_671_,VDD,Metal1,180.4865,82.9045,4.999970
_670_,VDD,Metal1,164.2465,152.2950,4.999984
_669_,VDD,Metal1,150.6365,20.2030,4.999981
_668_,VDD,Metal1,90.2675,106.4190,4.999901
_667_,VDD,Metal1,89.7075,153.4590,4.999981
_666_,VDD,Metal1,90.2675,161.2990,4.999985
_665_,VDD,Metal1,93.6275,169.1390,4.999985
_664_,VDD,Metal1,96.9875,184.8190,4.999978
_663_,VDD,Metal1,91.3875,176.9790,4.999983
_662_,VDD,Metal1,138.7725,152.3005,4.999982
_661_,VDD,Metal1,128.9075,137.7790,4.999960
_660_,VDD,Metal1,119.3875,129.9390,4.999983
_659_,VDD,Metal1,110.9875,129.9390,4.999983
_658_,VDD,Metal1,99.7875,106.4190,4.999901
_657_,VDD,Metal1,96.4275,120.9405,4.999938
_656_,VDD,Metal1,97.5475,145.6190,4.999950
_655_,VDD,Metal1,99.7875,160.1405,4.999986
_654_,VDD,Metal1,112.6675,169.1390,4.999985
_653_,VDD,Metal1,109.3075,183.6605,4.999978
_652_,VDD,Metal1,140.4265,176.9365,4.999985
_651_,VDD,Metal1,166.0135,176.0100,4.999988
_650_,VDD,Metal1,165.2500,160.2975,4.999989
_649_,VDD,Metal1,172.0200,176.8225,4.999988
_648_,VDD,Metal1,147.9800,136.8175,4.999960
_647_,VDD,Metal1,138.7800,128.9375,4.999983
