Instance,Terminal,Layer,X location,Y location,Voltage
TAP_TAPCELL_ROW_31_236,VSS,Metal1,46.4800,140.6505,0.000050
TAP_TAPCELL_ROW_30_235,VSS,Metal1,183.6800,133.7490,0.000028
TAP_TAPCELL_ROW_30_234,VSS,Metal1,144.4800,133.7490,0.000037
TAP_TAPCELL_ROW_30_233,VSS,Metal1,105.2800,133.7490,0.000039
TAP_TAPCELL_ROW_30_232,VSS,Metal1,66.0800,133.7490,0.000043
TAP_TAPCELL_ROW_30_231,VSS,Metal1,26.8800,133.7490,0.000042
TAP_TAPCELL_ROW_29_230,VSS,Metal1,164.0800,132.8105,0.000031
TAP_TAPCELL_ROW_29_229,VSS,Metal1,124.8800,132.8105,0.000039
TAP_TAPCELL_ROW_29_228,VSS,Metal1,85.6800,132.8105,0.000041
TAP_TAPCELL_ROW_29_227,VSS,Metal1,46.4800,132.8105,0.000043
TAP_TAPCELL_ROW_28_226,VSS,Metal1,183.6800,125.9090,0.000044
TAP_TAPCELL_ROW_28_225,VSS,Metal1,144.4800,125.9090,0.000051
TAP_TAPCELL_ROW_28_224,VSS,Metal1,105.2800,125.9090,0.000062
TAP_TAPCELL_ROW_28_223,VSS,Metal1,66.0800,125.9090,0.000058
TAP_TAPCELL_ROW_28_222,VSS,Metal1,26.8800,125.9090,0.000053
TAP_TAPCELL_ROW_27_221,VSS,Metal1,164.0800,124.9705,0.000047
TAP_TAPCELL_ROW_27_220,VSS,Metal1,124.8800,124.9705,0.000055
TAP_TAPCELL_ROW_27_219,VSS,Metal1,85.6800,124.9705,0.000062
TAP_TAPCELL_ROW_27_218,VSS,Metal1,46.4800,124.9705,0.000054
TAP_TAPCELL_ROW_26_217,VSS,Metal1,183.6800,118.0690,0.000026
TAP_TAPCELL_ROW_26_216,VSS,Metal1,144.4800,118.0690,0.000029
TAP_TAPCELL_ROW_26_215,VSS,Metal1,105.2800,118.0690,0.000030
TAP_TAPCELL_ROW_26_214,VSS,Metal1,66.0800,118.0690,0.000032
TAP_TAPCELL_ROW_26_213,VSS,Metal1,26.8800,118.0690,0.000030
TAP_TAPCELL_ROW_25_212,VSS,Metal1,164.0800,117.1305,0.000028
TAP_TAPCELL_ROW_25_211,VSS,Metal1,124.8800,117.1305,0.000030
TAP_TAPCELL_ROW_25_210,VSS,Metal1,85.6800,117.1305,0.000031
TAP_TAPCELL_ROW_25_209,VSS,Metal1,46.4800,117.1305,0.000031
TAP_TAPCELL_ROW_24_208,VSS,Metal1,183.6800,110.2290,0.000036
TAP_TAPCELL_ROW_24_207,VSS,Metal1,144.4800,110.2290,0.000043
TAP_TAPCELL_ROW_24_206,VSS,Metal1,105.2800,110.2290,0.000043
TAP_TAPCELL_ROW_24_205,VSS,Metal1,66.0800,110.2290,0.000051
TAP_TAPCELL_ROW_24_204,VSS,Metal1,26.8800,110.2290,0.000051
TAP_TAPCELL_ROW_23_203,VSS,Metal1,164.0800,109.2905,0.000041
TAP_TAPCELL_ROW_23_202,VSS,Metal1,124.8800,109.2905,0.000043
TAP_TAPCELL_ROW_23_201,VSS,Metal1,85.6800,109.2905,0.000047
TAP_TAPCELL_ROW_23_200,VSS,Metal1,46.4800,109.2905,0.000052
TAP_TAPCELL_ROW_22_199,VSS,Metal1,183.6800,102.3890,0.000061
TAP_TAPCELL_ROW_22_198,VSS,Metal1,144.4800,102.3890,0.000065
TAP_TAPCELL_ROW_22_197,VSS,Metal1,105.2800,102.3890,0.000094
TAP_TAPCELL_ROW_22_196,VSS,Metal1,66.0800,102.3890,0.000094
TAP_TAPCELL_ROW_22_195,VSS,Metal1,26.8800,102.3890,0.000070
TAP_TAPCELL_ROW_21_194,VSS,Metal1,164.0800,101.4505,0.000061
TAP_TAPCELL_ROW_21_193,VSS,Metal1,124.8800,101.4505,0.000070
TAP_TAPCELL_ROW_21_192,VSS,Metal1,85.6800,101.4505,0.000096
TAP_TAPCELL_ROW_21_191,VSS,Metal1,46.4800,101.4505,0.000090
TAP_TAPCELL_ROW_20_190,VSS,Metal1,183.6800,94.5490,0.000022
TAP_TAPCELL_ROW_20_189,VSS,Metal1,144.4800,94.5490,0.000030
TAP_TAPCELL_ROW_20_188,VSS,Metal1,105.2800,94.5490,0.000032
TAP_TAPCELL_ROW_20_187,VSS,Metal1,66.0800,94.5490,0.000030
TAP_TAPCELL_ROW_20_186,VSS,Metal1,26.8800,94.5490,0.000028
TAP_TAPCELL_ROW_19_185,VSS,Metal1,164.0800,93.6105,0.000024
TAP_TAPCELL_ROW_19_184,VSS,Metal1,124.8800,93.6105,0.000030
TAP_TAPCELL_ROW_19_183,VSS,Metal1,85.6800,93.6105,0.000032
TAP_TAPCELL_ROW_19_182,VSS,Metal1,46.4800,93.6105,0.000030
TAP_TAPCELL_ROW_18_181,VSS,Metal1,183.6800,86.7090,0.000034
TAP_TAPCELL_ROW_18_180,VSS,Metal1,144.4800,86.7090,0.000039
TAP_TAPCELL_ROW_18_179,VSS,Metal1,105.2800,86.7090,0.000039
TAP_TAPCELL_ROW_18_178,VSS,Metal1,66.0800,86.7090,0.000051
TAP_TAPCELL_ROW_18_177,VSS,Metal1,26.8800,86.7090,0.000049
TAP_TAPCELL_ROW_17_176,VSS,Metal1,164.0800,85.7705,0.000037
TAP_TAPCELL_ROW_17_175,VSS,Metal1,124.8800,85.7705,0.000039
TAP_TAPCELL_ROW_17_174,VSS,Metal1,85.6800,85.7705,0.000049
TAP_TAPCELL_ROW_17_173,VSS,Metal1,46.4800,85.7705,0.000051
TAP_TAPCELL_ROW_16_172,VSS,Metal1,183.6800,78.8690,0.000014
TAP_TAPCELL_ROW_16_171,VSS,Metal1,144.4800,78.8690,0.000019
TAP_TAPCELL_ROW_16_170,VSS,Metal1,105.2800,78.8690,0.000022
TAP_TAPCELL_ROW_16_169,VSS,Metal1,66.0800,78.8690,0.000024
TAP_TAPCELL_ROW_16_168,VSS,Metal1,26.8800,78.8690,0.000025
TAP_TAPCELL_ROW_15_167,VSS,Metal1,164.0800,77.9305,0.000016
TAP_TAPCELL_ROW_15_166,VSS,Metal1,124.8800,77.9305,0.000020
TAP_TAPCELL_ROW_15_165,VSS,Metal1,85.6800,77.9305,0.000023
TAP_TAPCELL_ROW_15_164,VSS,Metal1,46.4800,77.9305,0.000025
TAP_TAPCELL_ROW_14_163,VSS,Metal1,183.6800,71.0290,0.000020
TAP_TAPCELL_ROW_14_162,VSS,Metal1,144.4800,71.0290,0.000023
TAP_TAPCELL_ROW_14_161,VSS,Metal1,105.2800,71.0290,0.000029
TAP_TAPCELL_ROW_14_160,VSS,Metal1,66.0800,71.0290,0.000029
TAP_TAPCELL_ROW_14_159,VSS,Metal1,26.8800,71.0290,0.000026
TAP_TAPCELL_ROW_13_158,VSS,Metal1,164.0800,70.0905,0.000022
TAP_TAPCELL_ROW_13_157,VSS,Metal1,124.8800,70.0905,0.000025
TAP_TAPCELL_ROW_13_156,VSS,Metal1,85.6800,70.0905,0.000029
TAP_TAPCELL_ROW_13_155,VSS,Metal1,46.4800,70.0905,0.000028
TAP_TAPCELL_ROW_12_154,VSS,Metal1,183.6800,63.1890,0.000080
TAP_TAPCELL_ROW_12_153,VSS,Metal1,144.4800,63.1890,0.000089
TAP_TAPCELL_ROW_12_152,VSS,Metal1,105.2800,63.1890,0.000090
TAP_TAPCELL_ROW_12_151,VSS,Metal1,66.0800,63.1890,0.000094
TAP_TAPCELL_ROW_12_150,VSS,Metal1,26.8800,63.1890,0.000066
TAP_TAPCELL_ROW_11_149,VSS,Metal1,164.0800,62.2505,0.000083
TAP_TAPCELL_ROW_11_148,VSS,Metal1,124.8800,62.2505,0.000090
TAP_TAPCELL_ROW_11_147,VSS,Metal1,85.6800,62.2505,0.000092
TAP_TAPCELL_ROW_11_146,VSS,Metal1,46.4800,62.2505,0.000093
TAP_TAPCELL_ROW_10_145,VSS,Metal1,183.6800,55.3490,0.000048
TAP_TAPCELL_ROW_10_144,VSS,Metal1,144.4800,55.3490,0.000056
TAP_TAPCELL_ROW_10_143,VSS,Metal1,105.2800,55.3490,0.000067
TAP_TAPCELL_ROW_10_142,VSS,Metal1,66.0800,55.3490,0.000069
TAP_TAPCELL_ROW_10_141,VSS,Metal1,26.8800,55.3490,0.000056
TAP_TAPCELL_ROW_9_140,VSS,Metal1,164.0800,54.4105,0.000049
TAP_TAPCELL_ROW_9_139,VSS,Metal1,124.8800,54.4105,0.000064
TAP_TAPCELL_ROW_9_138,VSS,Metal1,85.6800,54.4105,0.000069
TAP_TAPCELL_ROW_9_137,VSS,Metal1,46.4800,54.4105,0.000065
TAP_TAPCELL_ROW_8_136,VSS,Metal1,183.6800,47.5090,0.000047
TAP_TAPCELL_ROW_8_135,VSS,Metal1,144.4800,47.5090,0.000055
TAP_TAPCELL_ROW_8_134,VSS,Metal1,105.2800,47.5090,0.000059
TAP_TAPCELL_ROW_8_133,VSS,Metal1,66.0800,47.5090,0.000058
TAP_TAPCELL_ROW_8_132,VSS,Metal1,26.8800,47.5090,0.000050
TAP_TAPCELL_ROW_7_131,VSS,Metal1,164.0800,46.5705,0.000051
TAP_TAPCELL_ROW_7_130,VSS,Metal1,124.8800,46.5705,0.000058
TAP_TAPCELL_ROW_7_129,VSS,Metal1,85.6800,46.5705,0.000058
TAP_TAPCELL_ROW_7_128,VSS,Metal1,46.4800,46.5705,0.000053
TAP_TAPCELL_ROW_6_127,VSS,Metal1,183.6800,39.6690,0.000025
TAP_TAPCELL_ROW_6_126,VSS,Metal1,144.4800,39.6690,0.000029
TAP_TAPCELL_ROW_6_125,VSS,Metal1,105.2800,39.6690,0.000033
TAP_TAPCELL_ROW_6_124,VSS,Metal1,66.0800,39.6690,0.000032
TAP_TAPCELL_ROW_6_123,VSS,Metal1,26.8800,39.6690,0.000032
TAP_TAPCELL_ROW_5_122,VSS,Metal1,164.0800,38.7305,0.000025
TAP_TAPCELL_ROW_5_121,VSS,Metal1,124.8800,38.7305,0.000030
TAP_TAPCELL_ROW_5_120,VSS,Metal1,85.6800,38.7305,0.000033
TAP_TAPCELL_ROW_5_119,VSS,Metal1,46.4800,38.7305,0.000032
TAP_TAPCELL_ROW_4_118,VSS,Metal1,183.6800,31.8290,0.000019
TAP_TAPCELL_ROW_4_117,VSS,Metal1,144.4800,31.8290,0.000021
TAP_TAPCELL_ROW_4_116,VSS,Metal1,105.2800,31.8290,0.000026
TAP_TAPCELL_ROW_4_115,VSS,Metal1,66.0800,31.8290,0.000026
TAP_TAPCELL_ROW_4_114,VSS,Metal1,26.8800,31.8290,0.000024
TAP_TAPCELL_ROW_3_113,VSS,Metal1,164.0800,30.8905,0.000020
TAP_TAPCELL_ROW_3_112,VSS,Metal1,124.8800,30.8905,0.000022
TAP_TAPCELL_ROW_3_111,VSS,Metal1,85.6800,30.8905,0.000026
TAP_TAPCELL_ROW_3_110,VSS,Metal1,46.4800,30.8905,0.000025
TAP_TAPCELL_ROW_2_109,VSS,Metal1,183.6800,23.9890,0.000029
TAP_TAPCELL_ROW_2_108,VSS,Metal1,144.4800,23.9890,0.000029
TAP_TAPCELL_ROW_2_107,VSS,Metal1,105.2800,23.9890,0.000031
TAP_TAPCELL_ROW_2_106,VSS,Metal1,66.0800,23.9890,0.000032
TAP_TAPCELL_ROW_2_105,VSS,Metal1,26.8800,23.9890,0.000024
TAP_TAPCELL_ROW_1_104,VSS,Metal1,164.0800,23.0505,0.000029
TAP_TAPCELL_ROW_1_103,VSS,Metal1,124.8800,23.0505,0.000030
TAP_TAPCELL_ROW_1_102,VSS,Metal1,85.6800,23.0505,0.000032
TAP_TAPCELL_ROW_1_101,VSS,Metal1,46.4800,23.0505,0.000031
TAP_TAPCELL_ROW_0_100,VSS,Metal1,178.6400,16.1490,0.000006
TAP_TAPCELL_ROW_0_99,VSS,Metal1,159.6000,16.1490,0.000006
TAP_TAPCELL_ROW_0_98,VSS,Metal1,140.5600,16.1490,0.000007
TAP_TAPCELL_ROW_0_97,VSS,Metal1,121.5200,16.1490,0.000007
TAP_TAPCELL_ROW_0_96,VSS,Metal1,102.4800,16.1490,0.000009
TAP_TAPCELL_ROW_0_95,VSS,Metal1,83.4400,16.1490,0.000010
TAP_TAPCELL_ROW_0_94,VSS,Metal1,64.4000,16.1490,0.000011
TAP_TAPCELL_ROW_0_93,VSS,Metal1,45.3600,16.1490,0.000011
TAP_TAPCELL_ROW_0_92,VSS,Metal1,26.3200,16.1490,0.000009
PHY_EDGE_ROW_45_Left_91,VSS,Metal1,7.2730,195.5300,0.000000
PHY_EDGE_ROW_44_Left_90,VSS,Metal1,7.2730,188.6300,0.000011
PHY_EDGE_ROW_43_Left_89,VSS,Metal1,7.2730,187.6900,0.000011
PHY_EDGE_ROW_42_Left_88,VSS,Metal1,7.2730,180.7900,0.000022
PHY_EDGE_ROW_41_Left_87,VSS,Metal1,7.2730,179.8500,0.000022
PHY_EDGE_ROW_40_Left_86,VSS,Metal1,7.2730,172.9500,0.000016
PHY_EDGE_ROW_39_Left_85,VSS,Metal1,7.2730,172.0100,0.000016
PHY_EDGE_ROW_38_Left_84,VSS,Metal1,7.2730,165.1100,0.000010
PHY_EDGE_ROW_37_Left_83,VSS,Metal1,7.2730,164.1700,0.000010
PHY_EDGE_ROW_36_Left_82,VSS,Metal1,7.2730,157.2700,0.000033
PHY_EDGE_ROW_35_Left_81,VSS,Metal1,7.2730,156.3300,0.000033
PHY_EDGE_ROW_34_Left_80,VSS,Metal1,7.2730,149.4300,0.000024
PHY_EDGE_ROW_33_Left_79,VSS,Metal1,7.2730,148.4900,0.000024
PHY_EDGE_ROW_32_Left_78,VSS,Metal1,7.2730,141.5900,0.000046
PHY_EDGE_ROW_31_Left_77,VSS,Metal1,7.2730,140.6500,0.000046
PHY_EDGE_ROW_30_Left_76,VSS,Metal1,7.2730,133.7500,0.000041
PHY_EDGE_ROW_29_Left_75,VSS,Metal1,7.2730,132.8100,0.000041
PHY_EDGE_ROW_28_Left_74,VSS,Metal1,7.2730,125.9100,0.000051
PHY_EDGE_ROW_27_Left_73,VSS,Metal1,7.2730,124.9700,0.000051
PHY_EDGE_ROW_26_Left_72,VSS,Metal1,7.2730,118.0700,0.000029
PHY_EDGE_ROW_25_Left_71,VSS,Metal1,7.2730,117.1300,0.000029
PHY_EDGE_ROW_24_Left_70,VSS,Metal1,7.2730,110.2300,0.000050
PHY_EDGE_ROW_23_Left_69,VSS,Metal1,7.2730,109.2900,0.000050
PHY_EDGE_ROW_22_Left_68,VSS,Metal1,7.2730,102.3900,0.000071
PHY_EDGE_ROW_21_Left_67,VSS,Metal1,7.2730,101.4500,0.000071
PHY_EDGE_ROW_20_Left_66,VSS,Metal1,7.2730,94.5500,0.000030
PHY_EDGE_ROW_19_Left_65,VSS,Metal1,7.2730,93.6100,0.000030
PHY_EDGE_ROW_18_Left_64,VSS,Metal1,7.2730,86.7100,0.000048
PHY_EDGE_ROW_17_Left_63,VSS,Metal1,7.2730,85.7700,0.000048
PHY_EDGE_ROW_16_Left_62,VSS,Metal1,7.2730,78.8700,0.000025
PHY_EDGE_ROW_15_Left_61,VSS,Metal1,7.2730,77.9300,0.000025
PHY_EDGE_ROW_14_Left_60,VSS,Metal1,7.2730,71.0300,0.000027
PHY_EDGE_ROW_13_Left_59,VSS,Metal1,7.2730,70.0900,0.000027
PHY_EDGE_ROW_12_Left_58,VSS,Metal1,7.2730,63.1900,0.000066
PHY_EDGE_ROW_11_Left_57,VSS,Metal1,7.2730,62.2500,0.000066
PHY_EDGE_ROW_10_Left_56,VSS,Metal1,7.2730,55.3500,0.000054
PHY_EDGE_ROW_9_Left_55,VSS,Metal1,7.2730,54.4100,0.000054
PHY_EDGE_ROW_8_Left_54,VSS,Metal1,7.2730,47.5100,0.000049
PHY_EDGE_ROW_7_Left_53,VSS,Metal1,7.2730,46.5700,0.000049
PHY_EDGE_ROW_6_Left_52,VSS,Metal1,7.2730,39.6700,0.000031
PHY_EDGE_ROW_5_Left_51,VSS,Metal1,7.2730,38.7300,0.000031
PHY_EDGE_ROW_4_Left_50,VSS,Metal1,7.2730,31.8300,0.000023
PHY_EDGE_ROW_3_Left_49,VSS,Metal1,7.2730,30.8900,0.000023
PHY_EDGE_ROW_2_Left_48,VSS,Metal1,7.2730,23.9900,0.000024
PHY_EDGE_ROW_1_Left_47,VSS,Metal1,7.2730,23.0500,0.000024
PHY_EDGE_ROW_0_Left_46,VSS,Metal1,7.2730,16.1500,0.000009
PHY_EDGE_ROW_45_Right_45,VSS,Metal1,189.8465,195.5300,0.000000
PHY_EDGE_ROW_44_Right_44,VSS,Metal1,189.8465,188.6300,0.000008
PHY_EDGE_ROW_43_Right_43,VSS,Metal1,189.8465,187.6900,0.000008
PHY_EDGE_ROW_42_Right_42,VSS,Metal1,189.8465,180.7900,0.000013
PHY_EDGE_ROW_41_Right_41,VSS,Metal1,189.8465,179.8500,0.000013
PHY_EDGE_ROW_40_Right_40,VSS,Metal1,189.8465,172.9500,0.000012
PHY_EDGE_ROW_39_Right_39,VSS,Metal1,189.8465,172.0100,0.000012
PHY_EDGE_ROW_38_Right_38,VSS,Metal1,189.8465,165.1100,0.000008
PHY_EDGE_ROW_37_Right_37,VSS,Metal1,189.8465,164.1700,0.000008
PHY_EDGE_ROW_36_Right_36,VSS,Metal1,189.8465,157.2700,0.000025
PHY_EDGE_ROW_35_Right_35,VSS,Metal1,189.8465,156.3300,0.000025
PHY_EDGE_ROW_34_Right_34,VSS,Metal1,189.8465,149.4300,0.000017
PHY_EDGE_ROW_33_Right_33,VSS,Metal1,189.8465,148.4900,0.000017
PHY_EDGE_ROW_32_Right_32,VSS,Metal1,189.8465,141.5900,0.000037
PHY_EDGE_ROW_31_Right_31,VSS,Metal1,189.8465,140.6500,0.000037
PHY_EDGE_ROW_30_Right_30,VSS,Metal1,189.8465,133.7500,0.000028
PHY_EDGE_ROW_29_Right_29,VSS,Metal1,189.8465,132.8100,0.000028
PHY_EDGE_ROW_28_Right_28,VSS,Metal1,189.8465,125.9100,0.000044
PHY_EDGE_ROW_27_Right_27,VSS,Metal1,189.8465,124.9700,0.000044
PHY_EDGE_ROW_26_Right_26,VSS,Metal1,189.8465,118.0700,0.000026
PHY_EDGE_ROW_25_Right_25,VSS,Metal1,189.8465,117.1300,0.000026
PHY_EDGE_ROW_24_Right_24,VSS,Metal1,189.8465,110.2300,0.000036
PHY_EDGE_ROW_23_Right_23,VSS,Metal1,189.8465,109.2900,0.000036
PHY_EDGE_ROW_22_Right_22,VSS,Metal1,189.8465,102.3900,0.000061
PHY_EDGE_ROW_21_Right_21,VSS,Metal1,189.8465,101.4500,0.000061
PHY_EDGE_ROW_20_Right_20,VSS,Metal1,189.8465,94.5500,0.000022
PHY_EDGE_ROW_19_Right_19,VSS,Metal1,189.8465,93.6100,0.000022
PHY_EDGE_ROW_18_Right_18,VSS,Metal1,189.8465,86.7100,0.000034
PHY_EDGE_ROW_17_Right_17,VSS,Metal1,189.8465,85.7700,0.000034
PHY_EDGE_ROW_16_Right_16,VSS,Metal1,189.8465,78.8700,0.000014
PHY_EDGE_ROW_15_Right_15,VSS,Metal1,189.8465,77.9300,0.000014
PHY_EDGE_ROW_14_Right_14,VSS,Metal1,189.8465,71.0300,0.000020
PHY_EDGE_ROW_13_Right_13,VSS,Metal1,189.8465,70.0900,0.000020
PHY_EDGE_ROW_12_Right_12,VSS,Metal1,189.8465,63.1900,0.000080
PHY_EDGE_ROW_11_Right_11,VSS,Metal1,189.8465,62.2500,0.000080
PHY_EDGE_ROW_10_Right_10,VSS,Metal1,189.8465,55.3500,0.000048
PHY_EDGE_ROW_9_Right_9,VSS,Metal1,189.8465,54.4100,0.000048
PHY_EDGE_ROW_8_Right_8,VSS,Metal1,189.8465,47.5100,0.000047
PHY_EDGE_ROW_7_Right_7,VSS,Metal1,189.8465,46.5700,0.000047
PHY_EDGE_ROW_6_Right_6,VSS,Metal1,189.8465,39.6700,0.000025
PHY_EDGE_ROW_5_Right_5,VSS,Metal1,189.8465,38.7300,0.000025
PHY_EDGE_ROW_4_Right_4,VSS,Metal1,189.8465,31.8300,0.000019
PHY_EDGE_ROW_3_Right_3,VSS,Metal1,189.8465,30.8900,0.000019
PHY_EDGE_ROW_2_Right_2,VSS,Metal1,189.8465,23.9900,0.000029
PHY_EDGE_ROW_1_Right_1,VSS,Metal1,189.8465,23.0500,0.000029
PHY_EDGE_ROW_0_Right_0,VSS,Metal1,189.8465,16.1500,0.000005
_777_,VSS,Metal1,131.1820,133.8250,0.000039
_776_,VSS,Metal1,63.9820,148.4145,0.000024
_775_,VSS,Metal1,66.2220,132.7345,0.000043
_774_,VSS,Metal1,30.3820,140.5745,0.000046
_773_,VSS,Metal1,56.9775,156.2545,0.000036
_772_,VSS,Metal1,76.0175,156.2545,0.000035
_771_,VSS,Metal1,71.7925,140.5770,0.000052
_770_,VSS,Metal1,153.0430,157.3180,0.000028
_769_,VSS,Metal1,132.8830,172.9980,0.000015
_768_,VSS,Metal1,134.2365,187.6415,0.000009
_767_,VSS,Metal1,155.2830,172.9980,0.000014
_766_,VSS,Metal1,155.2830,187.6415,0.000008
_765_,VSS,Metal1,178.2430,187.6415,0.000008
_764_,VSS,Metal1,180.4830,156.2815,0.000025
_763_,VSS,Metal1,179.3630,171.9615,0.000012
_762_,VSS,Metal1,162.0030,133.7980,0.000031
_761_,VSS,Metal1,164.8030,118.1180,0.000028
_760_,VSS,Metal1,155.2830,46.5215,0.000054
_759_,VSS,Metal1,162.0030,24.0380,0.000029
_758_,VSS,Metal1,172.8765,23.0015,0.000029
_757_,VSS,Metal1,158.0830,55.3980,0.000049
_756_,VSS,Metal1,158.6430,63.2380,0.000084
_755_,VSS,Metal1,162.0030,78.9180,0.000016
_754_,VSS,Metal1,162.0030,94.5980,0.000024
_753_,VSS,Metal1,167.6030,102.4380,0.000061
_752_,VSS,Metal1,134.5630,157.3180,0.000030
_751_,VSS,Metal1,118.3230,157.3180,0.000033
_750_,VSS,Metal1,113.8430,141.6380,0.000049
_749_,VSS,Metal1,94.8030,133.7980,0.000041
_748_,VSS,Metal1,88.6430,125.9580,0.000062
_747_,VSS,Metal1,94.2430,140.6015,0.000053
_746_,VSS,Metal1,87.5230,157.3180,0.000035
_745_,VSS,Metal1,90.3230,172.9980,0.000019
_744_,VSS,Metal1,96.4830,180.8380,0.000021
_743_,VSS,Metal1,89.7630,188.6780,0.000009
_742_,VSS,Metal1,139.8365,148.4415,0.000020
_741_,VSS,Metal1,130.0830,141.6380,0.000047
_740_,VSS,Metal1,112.9565,140.6015,0.000049
_739_,VSS,Metal1,113.8430,118.1180,0.000030
_738_,VSS,Metal1,102.0830,117.0815,0.000030
_737_,VSS,Metal1,95.9230,110.2780,0.000046
_736_,VSS,Metal1,96.4830,149.4780,0.000023
_735_,VSS,Metal1,104.8830,164.1215,0.000010
_734_,VSS,Metal1,115.5230,172.9980,0.000016
_733_,VSS,Metal1,109.9230,187.6415,0.000009
_732_,VSS,Metal1,150.2220,140.5745,0.000043
_731_,VSS,Metal1,150.2220,117.0545,0.000029
_730_,VSS,Metal1,140.7020,38.6545,0.000029
_729_,VSS,Metal1,144.0620,30.8145,0.000021
_728_,VSS,Metal1,129.5020,24.0650,0.000030
_727_,VSS,Metal1,142.9420,54.3345,0.000056
_726_,VSS,Metal1,141.8220,70.0145,0.000023
_725_,VSS,Metal1,144.6220,85.6945,0.000039
_724_,VSS,Metal1,143.5020,93.5345,0.000030
_723_,VSS,Metal1,148.5420,101.3745,0.000065
_722_,VSS,Metal1,69.2975,187.6145,0.000011
_721_,VSS,Metal1,76.5775,180.8650,0.000023
_720_,VSS,Metal1,70.9775,171.9345,0.000020
_719_,VSS,Metal1,40.4620,180.8650,0.000023
_718_,VSS,Metal1,16.9420,187.6145,0.000011
_717_,VSS,Metal1,16.9420,179.7745,0.000022
_716_,VSS,Metal1,16.9420,156.2545,0.000033
_715_,VSS,Metal1,16.9420,148.4145,0.000024
_714_,VSS,Metal1,60.0325,85.6970,0.000051
_713_,VSS,Metal1,35.9820,85.6945,0.000050
_712_,VSS,Metal1,35.9820,109.2145,0.000052
_711_,VSS,Metal1,35.3925,124.8970,0.000053
_710_,VSS,Metal1,75.7420,118.1450,0.000032
_709_,VSS,Metal1,91.4220,86.7850,0.000049
_708_,VSS,Metal1,95.3420,38.6545,0.000033
_707_,VSS,Metal1,76.0175,46.4945,0.000058
_706_,VSS,Metal1,95.3420,54.3345,0.000069
_705_,VSS,Metal1,95.3420,62.1745,0.000092
_704_,VSS,Metal1,88.6220,71.1050,0.000029
_703_,VSS,Metal1,83.0220,63.2650,0.000092
_702_,VSS,Metal1,75.1820,109.2145,0.000050
_701_,VSS,Metal1,94.7820,94.6250,0.000032
_700_,VSS,Metal1,16.9420,109.2145,0.000050
_699_,VSS,Metal1,16.9420,85.6945,0.000048
_698_,VSS,Metal1,16.9420,30.8145,0.000023
_697_,VSS,Metal1,46.0620,31.9050,0.000025
_696_,VSS,Metal1,16.9420,38.6545,0.000031
_695_,VSS,Metal1,16.9420,54.3345,0.000054
_694_,VSS,Metal1,54.4620,24.0650,0.000031
_693_,VSS,Metal1,35.9820,46.4945,0.000051
_692_,VSS,Metal1,16.9420,117.0545,0.000029
_691_,VSS,Metal1,99.2620,30.8145,0.000026
_690_,VSS,Metal1,19.1820,101.3745,0.000071
_689_,VSS,Metal1,19.7420,77.8545,0.000025
_688_,VSS,Metal1,29.2620,22.9745,0.000024
_687_,VSS,Metal1,73.7775,22.9745,0.000032
_686_,VSS,Metal1,16.9420,46.4945,0.000049
_685_,VSS,Metal1,23.1020,62.1745,0.000066
_684_,VSS,Metal1,79.3775,24.0650,0.000032
_683_,VSS,Metal1,56.1420,46.4945,0.000057
_682_,VSS,Metal1,16.9420,132.7345,0.000041
_681_,VSS,Metal1,101.5020,22.9745,0.000031
_680_,VSS,Metal1,181.0430,101.4015,0.000061
_679_,VSS,Metal1,179.9230,140.6015,0.000037
_678_,VSS,Metal1,179.3630,132.7615,0.000028
_677_,VSS,Metal1,181.0430,117.0815,0.000026
_676_,VSS,Metal1,174.8830,39.7180,0.000025
_675_,VSS,Metal1,181.2765,38.6815,0.000025
_674_,VSS,Metal1,179.0365,54.3615,0.000048
_673_,VSS,Metal1,174.8830,63.2380,0.000080
_672_,VSS,Metal1,179.5965,77.8815,0.000014
_671_,VSS,Metal1,180.4830,85.7215,0.000034
_670_,VSS,Metal1,164.2430,149.4780,0.000019
_669_,VSS,Metal1,149.6620,22.9745,0.000029
_668_,VSS,Metal1,90.2800,109.3340,0.000046
_667_,VSS,Metal1,89.7200,156.3740,0.000035
_666_,VSS,Metal1,90.2800,164.2140,0.000010
_665_,VSS,Metal1,93.6400,172.0540,0.000019
_664_,VSS,Metal1,97.0000,187.7340,0.000009
_663_,VSS,Metal1,91.4000,179.8940,0.000021
_662_,VSS,Metal1,138.7600,149.3855,0.000020
_661_,VSS,Metal1,128.9200,140.6940,0.000047
_660_,VSS,Metal1,119.4000,132.8540,0.000039
_659_,VSS,Metal1,111.0000,132.8540,0.000039
_658_,VSS,Metal1,99.8000,109.3340,0.000046
_657_,VSS,Metal1,96.4400,118.0255,0.000030
_656_,VSS,Metal1,97.5600,148.5340,0.000023
_655_,VSS,Metal1,99.8000,157.2255,0.000034
_654_,VSS,Metal1,112.6800,172.0540,0.000016
_653_,VSS,Metal1,109.3200,180.7455,0.000021
_652_,VSS,Metal1,140.4100,179.9615,0.000018
_651_,VSS,Metal1,167.0425,172.8000,0.000013
_650_,VSS,Metal1,164.2300,157.2275,0.000027
_649_,VSS,Metal1,171.4930,179.8805,0.000013
_648_,VSS,Metal1,147.1530,133.6350,0.000037
_647_,VSS,Metal1,139.3065,125.8790,0.000052
